"District","week","TForce"
"Baladrooz",2326,1.755808849
"Baladrooz",2327,1.755808849
"Baladrooz",2328,1.755808849
"Baladrooz",2329,1.755808849
"Baladrooz",2330,1.755808849
"Baladrooz",2331,1.755808849
"Baladrooz",2332,1.755808849
"Baladrooz",2333,1.755808849
"Baladrooz",2334,1.755808849
"Baladrooz",2335,1.755808849
"Baladrooz",2336,1.755808849
"Baladrooz",2337,1.755808849
"Baladrooz",2338,1.755808849
"Baladrooz",2339,1.755808849
"Baladrooz",2340,8.150633151
"Baladrooz",2341,8.150633151
"Baladrooz",2342,8.150633151
"Baladrooz",2343,8.150633151
"Baladrooz",2344,8.150633151
"Baladrooz",2345,5.772380772
"Baladrooz",2346,5.772380772
"Baladrooz",2347,5.772380772
"Baladrooz",2348,5.772380772
"Baladrooz",2349,5.772380772
"Baladrooz",2350,5.772380772
"Baladrooz",2351,5.772380772
"Baladrooz",2352,5.772380772
"Baladrooz",2353,5.772380772
"Baladrooz",2354,5.772380772
"Baladrooz",2355,5.772380772
"Baladrooz",2356,5.772380772
"Baladrooz",2357,5.772380772
"Baladrooz",2358,5.772380772
"Baladrooz",2359,5.772380772
"Baladrooz",2360,5.772380772
"Baladrooz",2361,5.772380772
"Baladrooz",2362,4.851004851
"Baladrooz",2363,4.851004851
"Baladrooz",2364,4.851004851
"Baladrooz",2365,4.851004851
"Baladrooz",2366,4.851004851
"Baladrooz",2367,4.851004851
"Baladrooz",2368,4.851004851
"Baladrooz",2369,4.851004851
"Baladrooz",2370,4.851004851
"Baladrooz",2371,4.851004851
"Baladrooz",2372,4.851004851
"Baladrooz",2373,4.851004851
"Baladrooz",2374,4.851004851
"Baladrooz",2375,4.851004851
"Baladrooz",2376,4.851004851
"Baladrooz",2377,4.851004851
"Baladrooz",2378,4.851004851
"Baladrooz",2379,4.851004851
"Baladrooz",2380,4.851004851
"Baladrooz",2381,4.851004851
"Baladrooz",2382,4.851004851
"Baladrooz",2383,4.851004851
"Baladrooz",2384,4.851004851
"Baladrooz",2385,4.851004851
"Baladrooz",2386,4.851004851
"Baladrooz",2387,4.851004851
"Baladrooz",2388,4.851004851
"Baladrooz",2389,4.851004851
"Baladrooz",2390,4.851004851
"Baladrooz",2391,4.851004851
"Baladrooz",2392,1.357348747
"Baladrooz",2393,1.357348747
"Baladrooz",2394,1.357348747
"Baladrooz",2395,1.357348747
"Baladrooz",2396,1.357348747
"Baladrooz",2397,1.357348747
"Baladrooz",2398,1.357348747
"Baladrooz",2399,1.357348747
"Baladrooz",2400,1.357348747
"Baladrooz",2401,1.357348747
"Baladrooz",2402,1.357348747
"Baladrooz",2403,1.357348747
"Baladrooz",2404,1.357348747
"Baladrooz",2405,1.357348747
"Baladrooz",2406,1.357348747
"Baladrooz",2407,1.357348747
"Baladrooz",2408,1.357348747
"Baladrooz",2409,1.357348747
"Baladrooz",2436,2.714697494
"Baladrooz",2437,2.714697494
"Baladrooz",2438,2.714697494
"Baladrooz",2439,2.714697494
"Baladrooz",2440,2.714697494
"Baladrooz",2441,2.714697494
"Baladrooz",2442,2.714697494
"Baladrooz",2443,2.714697494
"Baladrooz",2444,2.631345534
"Baladrooz",2445,2.631345534
"Baladrooz",2446,2.631345534
"Baladrooz",2447,2.631345534
"Baladrooz",2448,2.631345534
"Baladrooz",2449,2.631345534
"Baladrooz",2450,2.631345534
"Baladrooz",2451,2.631345534
"Baladrooz",2452,2.631345534
"Baladrooz",2505,5.478823344
"Baladrooz",2506,5.478823344
"Baladrooz",2507,5.478823344
"Baladrooz",2508,5.478823344
"Baladrooz",2509,5.478823344
"Baladrooz",2510,5.478823344
"Baladrooz",2511,5.478823344
"Baladrooz",2512,5.478823344
"Baladrooz",2513,5.478823344
"Baladrooz",2514,5.478823344
"Baladrooz",2515,5.478823344
"Baladrooz",2516,5.478823344
"Baladrooz",2517,5.478823344
"Baladrooz",2518,5.478823344
"Baladrooz",2519,5.478823344
"Baladrooz",2520,5.478823344
"Baladrooz",2521,5.478823344
"Baladrooz",2522,8.010269208
"Baladrooz",2523,8.010269208
"Baladrooz",2524,8.010269208
"Baladrooz",2525,8.010269208
"Baladrooz",2526,8.010269208
"Baladrooz",2527,12.34169499
"Baladrooz",2528,12.34169499
"Baladrooz",2529,12.34169499
"Baladrooz",2530,12.34169499
"Baladrooz",2531,8.010269208
"Baladrooz",2532,8.010269208
"Baladrooz",2533,8.010269208
"Baladrooz",2534,8.010269208
"Baladrooz",2535,8.010269208
"Baladrooz",2536,8.010269208
"Baladrooz",2537,8.010269208
"Baladrooz",2538,8.010269208
"Baladrooz",2539,8.010269208
"Daquq",2501,2.315522456
"Daquq",2502,2.315522456
"Daquq",2503,2.315522456
"Daquq",2504,2.315522456
"Daquq",2505,2.315522456
"Daquq",2506,2.315522456
"Daquq",2507,2.315522456
"Daquq",2508,2.315522456
"Daquq",2509,2.315522456
"Daquq",2510,2.315522456
"Daquq",2511,2.315522456
"Daquq",2512,2.315522456
"Daquq",2513,2.315522456
"Daquq",2514,2.315522456
"Daquq",2515,2.315522456
"Daquq",2516,2.315522456
"Daquq",2517,2.315522456
"Diwaniya",2301,0.488473999
"Diwaniya",2302,0.488473999
"Diwaniya",2303,0.488473999
"Diwaniya",2304,0.488473999
"Diwaniya",2305,0.488473999
"Diwaniya",2306,0.463403314
"Diwaniya",2307,0.463403314
"Diwaniya",2308,0.463403314
"Diwaniya",2309,0.463403314
"Diwaniya",2457,0.943466832
"Diwaniya",2458,0.943466832
"Diwaniya",2459,0.943466832
"Diwaniya",2460,0.943466832
"Diwaniya",2461,0.943466832
"Diwaniya",2527,1.335144473
"Diwaniya",2528,1.335144473
"Diwaniya",2529,1.335144473
"Diwaniya",2530,1.335144473
"Diwaniya",2531,1.335144473
"Diwaniya",2532,1.335144473
"Diwaniya",2533,1.335144473
"Diwaniya",2534,1.335144473
"Diwaniya",2535,1.335144473
"Diwaniya",2536,1.335144473
"Diwaniya",2537,1.335144473
"Diwaniya",2538,1.335144473
"Diwaniya",2539,1.335144473
"Falluja",2293,10.97974701
"Falluja",2294,10.97974701
"Falluja",2295,10.97974701
"Falluja",2296,10.97974701
"Falluja",2297,12.10162349
"Falluja",2298,12.10162349
"Falluja",2299,12.10162349
"Falluja",2300,12.10162349
"Falluja",2301,12.53443956
"Falluja",2302,12.53443956
"Falluja",2303,12.53443956
"Falluja",2304,12.53443956
"Falluja",2305,12.53443956
"Falluja",2306,10.58999721
"Falluja",2307,10.58999721
"Falluja",2308,10.58999721
"Falluja",2309,10.58999721
"Falluja",2310,10.58999721
"Falluja",2311,10.58999721
"Falluja",2312,10.58999721
"Falluja",2313,10.58999721
"Falluja",2314,10.58999721
"Falluja",2315,10.58999721
"Falluja",2316,10.58999721
"Falluja",2317,10.58999721
"Falluja",2318,10.58999721
"Falluja",2319,7.239440957
"Falluja",2320,7.239440957
"Falluja",2321,7.239440957
"Falluja",2322,7.239440957
"Falluja",2323,7.239440957
"Falluja",2324,7.239440957
"Falluja",2325,7.239440957
"Falluja",2326,7.239440957
"Falluja",2327,7.239440957
"Falluja",2328,6.589140193
"Falluja",2329,6.589140193
"Falluja",2330,6.589140193
"Falluja",2331,6.589140193
"Falluja",2332,21.57835747
"Falluja",2333,21.57835747
"Falluja",2334,21.57835747
"Falluja",2335,21.57835747
"Falluja",2336,20.49524064
"Falluja",2337,20.49524064
"Falluja",2338,20.49524064
"Falluja",2339,20.49524064
"Falluja",2340,9.226410371
"Falluja",2341,9.226410371
"Falluja",2342,9.226410371
"Falluja",2343,9.226410371
"Falluja",2344,9.226410371
"Falluja",2345,8.003142638
"Falluja",2346,8.003142638
"Falluja",2347,8.003142638
"Falluja",2348,8.003142638
"Falluja",2349,8.548626419
"Falluja",2350,8.548626419
"Falluja",2351,8.548626419
"Falluja",2352,8.548626419
"Falluja",2353,8.003142638
"Falluja",2354,8.003142638
"Falluja",2355,8.003142638
"Falluja",2356,8.003142638
"Falluja",2357,8.003142638
"Falluja",2358,6.165187958
"Falluja",2359,6.165187958
"Falluja",2360,6.165187958
"Falluja",2361,6.165187958
"Falluja",2362,6.745273322
"Falluja",2363,6.745273322
"Falluja",2364,6.745273322
"Falluja",2365,6.745273322
"Falluja",2366,8.003142638
"Falluja",2367,8.003142638
"Falluja",2368,8.003142638
"Falluja",2369,8.003142638
"Falluja",2370,8.003142638
"Falluja",2371,9.841097318
"Falluja",2372,9.841097318
"Falluja",2373,9.841097318
"Falluja",2374,9.841097318
"Falluja",2375,9.841097318
"Falluja",2376,9.841097318
"Falluja",2377,9.841097318
"Falluja",2378,9.841097318
"Falluja",2379,9.841097318
"Falluja",2380,9.841097318
"Falluja",2381,9.841097318
"Falluja",2382,9.841097318
"Falluja",2383,9.841097318
"Falluja",2384,9.841097318
"Falluja",2385,9.841097318
"Falluja",2386,9.841097318
"Falluja",2387,9.841097318
"Falluja",2388,7.388455691
"Falluja",2389,7.388455691
"Falluja",2390,7.388455691
"Falluja",2391,7.388455691
"Falluja",2392,7.076074659
"Falluja",2393,7.076074659
"Falluja",2394,7.076074659
"Falluja",2395,7.076074659
"Falluja",2396,7.076074659
"Falluja",2397,7.076074659
"Falluja",2398,7.076074659
"Falluja",2399,7.076074659
"Falluja",2400,7.076074659
"Falluja",2401,7.9184645
"Falluja",2402,7.9184645
"Falluja",2403,7.9184645
"Falluja",2404,7.9184645
"Falluja",2405,7.9184645
"Falluja",2406,7.9184645
"Falluja",2407,7.9184645
"Falluja",2408,7.9184645
"Falluja",2409,7.9184645
"Falluja",2410,7.9184645
"Falluja",2411,7.9184645
"Falluja",2412,7.9184645
"Falluja",2413,7.9184645
"Falluja",2414,6.423712294
"Falluja",2415,6.423712294
"Falluja",2416,6.423712294
"Falluja",2417,6.423712294
"Falluja",2418,7.80679887
"Falluja",2419,7.80679887
"Falluja",2420,7.80679887
"Falluja",2421,7.80679887
"Falluja",2422,7.80679887
"Falluja",2423,6.037780205
"Falluja",2424,6.037780205
"Falluja",2425,6.037780205
"Falluja",2426,6.037780205
"Falluja",2427,7.154436505
"Falluja",2428,7.154436505
"Falluja",2429,7.154436505
"Falluja",2430,7.154436505
"Falluja",2431,6.922289537
"Falluja",2432,6.922289537
"Falluja",2433,6.922289537
"Falluja",2434,6.922289537
"Falluja",2435,6.922289537
"Falluja",2436,5.539202962
"Falluja",2437,5.539202962
"Falluja",2438,5.539202962
"Falluja",2439,5.539202962
"Falluja",2440,5.539202962
"Falluja",2441,5.539202962
"Falluja",2442,5.539202962
"Falluja",2443,5.539202962
"Falluja",2444,5.338955208
"Falluja",2445,5.338955208
"Falluja",2446,5.338955208
"Falluja",2447,5.338955208
"Falluja",2448,5.338955208
"Falluja",2449,6.001722061
"Falluja",2450,6.001722061
"Falluja",2451,6.001722061
"Falluja",2452,6.001722061
"Falluja",2453,6.001722061
"Falluja",2454,6.001722061
"Falluja",2455,6.001722061
"Falluja",2456,6.001722061
"Falluja",2457,6.809882213
"Falluja",2458,6.809882213
"Falluja",2459,6.809882213
"Falluja",2460,6.809882213
"Falluja",2461,6.809882213
"Falluja",2462,6.809882213
"Falluja",2463,6.809882213
"Falluja",2464,6.809882213
"Falluja",2465,6.809882213
"Falluja",2466,9.557249083
"Falluja",2467,9.557249083
"Falluja",2468,9.557249083
"Falluja",2469,9.557249083
"Falluja",2470,9.557249083
"Falluja",2471,9.557249083
"Falluja",2472,9.557249083
"Falluja",2473,9.557249083
"Falluja",2474,9.557249083
"Falluja",2475,9.557249083
"Falluja",2476,9.557249083
"Falluja",2477,9.557249083
"Falluja",2478,9.557249083
"Falluja",2479,9.557249083
"Falluja",2480,9.557249083
"Falluja",2481,9.557249083
"Falluja",2482,9.557249083
"Falluja",2483,6.147115359
"Falluja",2484,6.147115359
"Falluja",2485,6.147115359
"Falluja",2486,6.147115359
"Falluja",2487,6.147115359
"Falluja",2488,6.147115359
"Falluja",2489,6.147115359
"Falluja",2490,6.147115359
"Falluja",2491,6.147115359
"Falluja",2492,6.147115359
"Falluja",2493,6.147115359
"Falluja",2494,6.147115359
"Falluja",2495,6.147115359
"Falluja",2496,5.932644305
"Falluja",2497,5.932644305
"Falluja",2498,5.932644305
"Falluja",2499,5.932644305
"Falluja",2500,5.932644305
"Falluja",2501,5.152680624
"Falluja",2502,5.152680624
"Falluja",2503,5.152680624
"Falluja",2504,5.152680624
"Falluja",2505,5.152680624
"Falluja",2506,5.152680624
"Falluja",2507,5.152680624
"Falluja",2508,5.152680624
"Falluja",2509,5.152680624
"Falluja",2510,5.152680624
"Falluja",2511,5.152680624
"Falluja",2512,5.152680624
"Falluja",2513,5.152680624
"Falluja",2514,4.113943946
"Falluja",2515,4.113943946
"Falluja",2516,4.113943946
"Falluja",2517,4.113943946
"Falluja",2518,4.113943946
"Falluja",2519,4.113943946
"Falluja",2520,4.113943946
"Falluja",2521,4.113943946
"Falluja",2522,5.152680624
"Falluja",2523,5.152680624
"Falluja",2524,5.152680624
"Falluja",2525,5.152680624
"Falluja",2526,5.152680624
"Falluja",2527,5.152680624
"Falluja",2528,5.152680624
"Falluja",2529,5.152680624
"Falluja",2530,5.152680624
"Falluja",2531,5.152680624
"Falluja",2532,5.152680624
"Falluja",2533,5.152680624
"Falluja",2534,5.152680624
"Falluja",2535,5.152680624
"Falluja",2536,5.152680624
"Falluja",2537,5.152680624
"Falluja",2538,5.152680624
"Falluja",2539,5.152680624
"Haditha",2293,10.11177214
"Haditha",2294,10.11177214
"Haditha",2295,10.11177214
"Haditha",2296,10.11177214
"Haditha",2297,11.95147938
"Haditha",2298,11.95147938
"Haditha",2299,11.95147938
"Haditha",2300,11.95147938
"Haditha",2301,5.975739688
"Haditha",2302,5.975739688
"Haditha",2303,5.975739688
"Haditha",2304,5.975739688
"Haditha",2305,5.975739688
"Haditha",2306,11.95147938
"Haditha",2307,11.95147938
"Haditha",2308,11.95147938
"Haditha",2309,11.95147938
"Haditha",2310,11.95147938
"Haditha",2311,11.95147938
"Haditha",2312,11.95147938
"Haditha",2313,11.95147938
"Haditha",2314,23.90295875
"Haditha",2315,23.90295875
"Haditha",2316,23.90295875
"Haditha",2317,23.90295875
"Haditha",2318,23.90295875
"Haditha",2319,17.92721906
"Haditha",2320,17.92721906
"Haditha",2321,17.92721906
"Haditha",2322,17.92721906
"Haditha",2323,20.91508891
"Haditha",2324,20.91508891
"Haditha",2325,20.91508891
"Haditha",2326,20.91508891
"Haditha",2327,20.91508891
"Haditha",2328,20.91508891
"Haditha",2329,20.91508891
"Haditha",2330,20.91508891
"Haditha",2331,20.91508891
"Haditha",2332,8.963609532
"Haditha",2333,8.963609532
"Haditha",2334,8.963609532
"Haditha",2335,8.963609532
"Haditha",2336,8.963609532
"Haditha",2337,8.963609532
"Haditha",2338,8.963609532
"Haditha",2339,8.963609532
"Haditha",2340,9.254198379
"Haditha",2341,9.254198379
"Haditha",2342,9.254198379
"Haditha",2343,9.254198379
"Haditha",2344,9.254198379
"Haditha",2345,14.46715767
"Haditha",2346,14.46715767
"Haditha",2347,14.46715767
"Haditha",2348,14.46715767
"Haditha",2349,6.169465586
"Haditha",2350,6.169465586
"Haditha",2351,6.169465586
"Haditha",2352,6.169465586
"Haditha",2353,6.169465586
"Haditha",2354,6.169465586
"Haditha",2355,6.169465586
"Haditha",2356,6.169465586
"Haditha",2357,6.169465586
"Haditha",2358,6.169465586
"Haditha",2359,6.169465586
"Haditha",2360,6.169465586
"Haditha",2361,6.169465586
"Haditha",2362,6.169465586
"Haditha",2363,6.169465586
"Haditha",2364,6.169465586
"Haditha",2365,6.169465586
"Haditha",2366,6.169465586
"Haditha",2367,6.169465586
"Haditha",2368,6.169465586
"Haditha",2369,6.169465586
"Haditha",2370,6.169465586
"Haditha",2371,18.50839676
"Haditha",2372,18.50839676
"Haditha",2373,18.50839676
"Haditha",2374,18.50839676
"Haditha",2375,18.50839676
"Haditha",2376,18.50839676
"Haditha",2377,18.50839676
"Haditha",2378,18.50839676
"Haditha",2379,12.33893117
"Haditha",2380,12.33893117
"Haditha",2381,12.33893117
"Haditha",2382,12.33893117
"Haditha",2383,12.33893117
"Haditha",2384,12.33893117
"Haditha",2385,12.33893117
"Haditha",2386,12.33893117
"Haditha",2387,12.33893117
"Haditha",2388,12.33893117
"Haditha",2389,12.33893117
"Haditha",2390,12.33893117
"Haditha",2391,12.33893117
"Haditha",2392,11.89417739
"Haditha",2393,11.89417739
"Haditha",2394,11.89417739
"Haditha",2395,11.89417739
"Haditha",2396,11.89417739
"Haditha",2397,11.89417739
"Haditha",2398,11.89417739
"Haditha",2399,11.89417739
"Haditha",2400,11.89417739
"Haditha",2401,11.89417739
"Haditha",2402,11.89417739
"Haditha",2403,11.89417739
"Haditha",2404,11.89417739
"Haditha",2405,11.89417739
"Haditha",2406,11.89417739
"Haditha",2407,11.89417739
"Haditha",2408,11.89417739
"Haditha",2409,11.89417739
"Haditha",2410,11.89417739
"Haditha",2411,11.89417739
"Haditha",2412,11.89417739
"Haditha",2413,11.89417739
"Haditha",2414,11.89417739
"Haditha",2415,11.89417739
"Haditha",2416,11.89417739
"Haditha",2417,11.89417739
"Haditha",2418,11.89417739
"Haditha",2419,11.89417739
"Haditha",2420,11.89417739
"Haditha",2421,11.89417739
"Haditha",2422,11.89417739
"Haditha",2423,11.89417739
"Haditha",2424,11.89417739
"Haditha",2425,11.89417739
"Haditha",2426,11.89417739
"Haditha",2427,11.89417739
"Haditha",2428,11.89417739
"Haditha",2429,11.89417739
"Haditha",2430,11.89417739
"Haditha",2431,11.89417739
"Haditha",2432,11.89417739
"Haditha",2433,11.89417739
"Haditha",2434,11.89417739
"Haditha",2435,11.89417739
"Haditha",2436,23.78835477
"Haditha",2437,23.78835477
"Haditha",2438,23.78835477
"Haditha",2439,23.78835477
"Haditha",2440,23.78835477
"Haditha",2441,23.78835477
"Haditha",2442,23.78835477
"Haditha",2443,23.78835477
"Haditha",2444,22.96074044
"Haditha",2445,22.96074044
"Haditha",2446,22.96074044
"Haditha",2447,22.96074044
"Haditha",2448,22.96074044
"Haditha",2449,22.96074044
"Haditha",2450,22.96074044
"Haditha",2451,22.96074044
"Haditha",2452,22.96074044
"Haditha",2453,22.96074044
"Haditha",2454,22.96074044
"Haditha",2455,22.96074044
"Haditha",2456,22.96074044
"Haditha",2457,11.48037022
"Haditha",2458,11.48037022
"Haditha",2459,11.48037022
"Haditha",2460,11.48037022
"Haditha",2461,11.48037022
"Haditha",2462,22.96074044
"Haditha",2463,22.96074044
"Haditha",2464,22.96074044
"Haditha",2465,22.96074044
"Haditha",2466,11.48037022
"Haditha",2467,11.48037022
"Haditha",2468,11.48037022
"Haditha",2469,11.48037022
"Haditha",2470,11.48037022
"Haditha",2471,11.48037022
"Haditha",2472,11.48037022
"Haditha",2473,11.48037022
"Haditha",2474,11.48037022
"Haditha",2475,11.48037022
"Haditha",2476,11.48037022
"Haditha",2477,11.48037022
"Haditha",2478,11.48037022
"Haditha",2479,11.48037022
"Haditha",2480,11.48037022
"Haditha",2481,11.48037022
"Haditha",2482,11.48037022
"Haditha",2483,11.48037022
"Haditha",2484,11.48037022
"Haditha",2485,11.48037022
"Haditha",2486,11.48037022
"Haditha",2487,11.48037022
"Haditha",2488,11.48037022
"Haditha",2489,11.48037022
"Haditha",2490,11.48037022
"Haditha",2491,11.48037022
"Haditha",2492,11.48037022
"Haditha",2493,11.48037022
"Haditha",2494,11.48037022
"Haditha",2495,11.48037022
"Haditha",2496,11.0943883
"Haditha",2497,11.0943883
"Haditha",2498,11.0943883
"Haditha",2499,11.0943883
"Haditha",2500,11.0943883
"Haditha",2501,11.0943883
"Haditha",2502,11.0943883
"Haditha",2503,11.0943883
"Haditha",2504,11.0943883
"Haditha",2505,11.0943883
"Haditha",2506,11.0943883
"Haditha",2507,11.0943883
"Haditha",2508,11.0943883
"Haditha",2509,5.547194152
"Haditha",2510,5.547194152
"Haditha",2511,5.547194152
"Haditha",2512,5.547194152
"Haditha",2513,5.547194152
"Haditha",2514,5.547194152
"Haditha",2515,5.547194152
"Haditha",2516,5.547194152
"Haditha",2517,5.547194152
"Haditha",2518,5.547194152
"Haditha",2519,5.547194152
"Haditha",2520,5.547194152
"Haditha",2521,5.547194152
"Haditha",2522,5.547194152
"Haditha",2523,5.547194152
"Haditha",2524,5.547194152
"Haditha",2525,5.547194152
"Haditha",2526,5.547194152
"Haditha",2527,5.547194152
"Haditha",2528,5.547194152
"Haditha",2529,5.547194152
"Haditha",2530,5.547194152
"Haditha",2531,5.547194152
"Haditha",2532,5.547194152
"Haditha",2533,5.547194152
"Haditha",2534,5.547194152
"Haditha",2535,5.547194152
"Haditha",2536,5.547194152
"Haditha",2537,5.547194152
"Haditha",2538,5.547194152
"Haditha",2539,5.547194152
"Hatra",2496,6.704459694
"Hatra",2497,6.704459694
"Hatra",2498,6.704459694
"Hatra",2499,6.704459694
"Hatra",2500,6.704459694
"Hatra",2501,6.704459694
"Hatra",2502,6.704459694
"Hatra",2503,6.704459694
"Hatra",2504,6.704459694
"Hatra",2505,6.704459694
"Hatra",2506,6.704459694
"Hatra",2507,6.704459694
"Hatra",2508,6.704459694
"Hatra",2509,6.704459694
"Hatra",2510,6.704459694
"Hatra",2511,6.704459694
"Hatra",2512,6.704459694
"Hatra",2513,6.704459694
"Hatra",2514,6.704459694
"Hatra",2515,6.704459694
"Hatra",2516,6.704459694
"Hatra",2517,6.704459694
"Hatra",2518,6.704459694
"Hatra",2519,6.704459694
"Hatra",2520,6.704459694
"Hatra",2521,6.704459694
"Hatra",2522,6.704459694
"Hatra",2523,6.704459694
"Hatra",2524,6.704459694
"Hatra",2525,6.704459694
"Hatra",2526,6.704459694
"Hatra",2527,6.704459694
"Hatra",2528,6.704459694
"Hatra",2529,6.704459694
"Hatra",2530,6.704459694
"Hatra",2531,6.704459694
"Hatra",2532,6.704459694
"Hatra",2533,6.704459694
"Hatra",2534,6.704459694
"Hatra",2535,6.704459694
"Hatra",2536,6.704459694
"Hatra",2537,6.704459694
"Hatra",2538,6.704459694
"Hatra",2539,6.704459694
"Heet",2293,6.6876458
"Heet",2294,6.6876458
"Heet",2295,6.6876458
"Heet",2296,6.6876458
"Heet",2297,7.904377169
"Heet",2298,7.904377169
"Heet",2299,7.904377169
"Heet",2300,7.904377169
"Heet",2301,3.952188585
"Heet",2302,3.952188585
"Heet",2303,3.952188585
"Heet",2304,3.952188585
"Heet",2305,3.952188585
"Heet",2306,7.904377169
"Heet",2307,7.904377169
"Heet",2308,7.904377169
"Heet",2309,7.904377169
"Heet",2310,7.904377169
"Heet",2311,7.904377169
"Heet",2312,7.904377169
"Heet",2313,7.904377169
"Heet",2314,7.904377169
"Heet",2315,7.904377169
"Heet",2316,7.904377169
"Heet",2317,7.904377169
"Heet",2318,7.904377169
"Heet",2319,3.952188585
"Heet",2320,3.952188585
"Heet",2321,3.952188585
"Heet",2322,3.952188585
"Heet",2323,5.928282877
"Heet",2324,5.928282877
"Heet",2325,5.928282877
"Heet",2326,5.928282877
"Heet",2327,5.928282877
"Heet",2328,5.928282877
"Heet",2329,5.928282877
"Heet",2330,5.928282877
"Heet",2331,5.928282877
"Heet",2332,5.928282877
"Heet",2333,5.928282877
"Heet",2334,5.928282877
"Heet",2335,5.928282877
"Heet",2336,5.928282877
"Heet",2337,5.928282877
"Heet",2338,5.928282877
"Heet",2339,5.928282877
"Heet",2340,5.656240865
"Heet",2341,5.656240865
"Heet",2342,5.656240865
"Heet",2343,5.656240865
"Heet",2344,5.656240865
"Heet",2345,8.84244373
"Heet",2346,8.84244373
"Heet",2347,8.84244373
"Heet",2348,8.84244373
"Heet",2349,3.770827243
"Heet",2350,3.770827243
"Heet",2351,3.770827243
"Heet",2352,3.770827243
"Heet",2353,3.770827243
"Heet",2354,3.770827243
"Heet",2355,3.770827243
"Heet",2356,3.770827243
"Heet",2357,3.770827243
"Heet",2358,3.770827243
"Heet",2359,3.770827243
"Heet",2360,3.770827243
"Heet",2361,3.770827243
"Heet",2362,3.770827243
"Heet",2363,3.770827243
"Heet",2364,3.770827243
"Heet",2365,3.770827243
"Heet",2366,3.770827243
"Heet",2367,3.770827243
"Heet",2368,3.770827243
"Heet",2369,3.770827243
"Heet",2370,3.770827243
"Heet",2371,3.770827243
"Heet",2372,3.770827243
"Heet",2373,3.770827243
"Heet",2374,3.770827243
"Heet",2375,3.770827243
"Heet",2376,3.770827243
"Heet",2377,3.770827243
"Heet",2378,3.770827243
"Heet",2379,7.541654487
"Heet",2380,7.541654487
"Heet",2381,7.541654487
"Heet",2382,7.541654487
"Heet",2383,7.541654487
"Heet",2384,7.541654487
"Heet",2385,7.541654487
"Heet",2386,7.541654487
"Heet",2387,7.541654487
"Heet",2388,7.541654487
"Heet",2389,7.541654487
"Heet",2390,7.541654487
"Heet",2391,7.541654487
"Heet",2392,7.26062258
"Heet",2393,7.26062258
"Heet",2394,7.26062258
"Heet",2395,7.26062258
"Heet",2396,7.26062258
"Heet",2397,7.26062258
"Heet",2398,7.26062258
"Heet",2399,7.26062258
"Heet",2400,7.26062258
"Heet",2401,12.11711875
"Heet",2402,12.11711875
"Heet",2403,12.11711875
"Heet",2404,12.11711875
"Heet",2405,12.11711875
"Heet",2406,12.11711875
"Heet",2407,12.11711875
"Heet",2408,12.11711875
"Heet",2409,12.11711875
"Heet",2410,12.11711875
"Heet",2411,12.11711875
"Heet",2412,12.11711875
"Heet",2413,12.11711875
"Heet",2414,4.856496167
"Heet",2415,4.856496167
"Heet",2416,4.856496167
"Heet",2417,4.856496167
"Heet",2418,4.856496167
"Heet",2419,4.856496167
"Heet",2420,4.856496167
"Heet",2421,4.856496167
"Heet",2422,4.856496167
"Heet",2423,4.856496167
"Heet",2424,4.856496167
"Heet",2425,4.856496167
"Heet",2426,4.856496167
"Heet",2427,4.856496167
"Heet",2428,4.856496167
"Heet",2429,4.856496167
"Heet",2430,4.856496167
"Heet",2431,9.43961341
"Heet",2432,9.43961341
"Heet",2433,9.43961341
"Heet",2434,9.43961341
"Heet",2435,9.43961341
"Heet",2436,9.43961341
"Heet",2437,9.43961341
"Heet",2438,9.43961341
"Heet",2439,9.43961341
"Heet",2440,9.43961341
"Heet",2441,9.43961341
"Heet",2442,9.43961341
"Heet",2443,9.43961341
"Heet",2444,9.100493008
"Heet",2445,9.100493008
"Heet",2446,9.100493008
"Heet",2447,9.100493008
"Heet",2448,9.100493008
"Heet",2449,9.100493008
"Heet",2450,9.100493008
"Heet",2451,9.100493008
"Heet",2452,9.100493008
"Heet",2453,9.100493008
"Heet",2454,9.100493008
"Heet",2455,9.100493008
"Heet",2456,9.100493008
"Heet",2457,9.100493008
"Heet",2458,9.100493008
"Heet",2459,9.100493008
"Heet",2460,9.100493008
"Heet",2461,9.100493008
"Heet",2462,9.100493008
"Heet",2463,9.100493008
"Heet",2464,9.100493008
"Heet",2465,9.100493008
"Heet",2466,9.100493008
"Heet",2467,9.100493008
"Heet",2468,9.100493008
"Heet",2469,9.100493008
"Heet",2470,9.100493008
"Heet",2471,9.100493008
"Heet",2472,9.100493008
"Heet",2473,9.100493008
"Heet",2474,9.100493008
"Heet",2475,9.100493008
"Heet",2476,9.100493008
"Heet",2477,9.100493008
"Heet",2478,9.100493008
"Heet",2479,9.100493008
"Heet",2480,9.100493008
"Heet",2481,9.100493008
"Heet",2482,9.100493008
"Heet",2483,4.682025364
"Heet",2484,4.682025364
"Heet",2485,4.682025364
"Heet",2486,4.682025364
"Heet",2487,4.682025364
"Heet",2488,6.999782952
"Heet",2489,6.999782952
"Heet",2490,6.999782952
"Heet",2491,6.999782952
"Heet",2492,6.999782952
"Heet",2493,6.999782952
"Heet",2494,6.999782952
"Heet",2495,6.999782952
"Heet",2496,6.757034837
"Heet",2497,6.757034837
"Heet",2498,6.757034837
